PS17akj,0.047,2017aaa,Y,Foundation,13:49:49.15,-03:04:48.0,,,2017-01-30,1180,NED,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1134949140030448000/,,,,
AT2017fms,0.030,,Y,Foundation,21:20:14.60,-04:52:51.30,,,2017-07-17,1012,NED,,,,,,,,,,06/29/19-LRIS,https://wis-tns.weizmann.ac.il/system/files/comment_files/IC1371.jpg,,,,
ASASSN16fo,0.029610, 2016cob,N,Foundation,13:32:35.812,-05:16:21.33,,,2016-05-26,1429,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16fo.png,,,,
SN2016gmb,0.058,,Y,Foundation,00:34:44.67,-06:09:34.39,,,2016-09-23,1309,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2016gmb,,,
SN2018jh,0.0272,,Y,Foundation,14:21:17.40,-06:37:38.80,,,2018-01-21,824,,,,,,,,,,,,http://master.sai.msu.ru/static/OT/MASTEROTJ142117.5-063736.1.jpg,,,,
AT2017fqi,0.086,Gaia17bvp,Y,Foundation,00:34:14.21,-06:51:38.38,,,2017-07-20,1009,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2017fqi,,,
SN2016hnk,0.016268,,Y,Foundation,02:13:16.63,-07:39:40.80,,,2016-10-27,1275,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2016hnk,,,
2018arw,0.11,,Y,few Swope datapoints,13:55:04.40,-08:31:46.87,,,,,SN?,,,,,,,,,,,,,,,
PS16drf,0.057,2016etf,Y,Foundation,22:04:03.14,-10:13:05.5,,,2016-08-03,1360,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1220403130101305600/,,,,
SN2017itp,0.057,,N,Foundation,03:00:15.19,-10:31:47.28,03:00:15.9,-10:31:46,2017-11-25 ,881,NED,,,15.93,,,10.47,1.28,10.55,83.03,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1030015190103147500/,,,,
AT2017erp,0.006,,Y,Foundation,15:09:14.81,-11:20:03.20,,,2017-06-13,1046,NED,,,,,,,,,,05/12/19-KAST,https://www.flickr.com/photos/30493356@N06/34918683150/,,,,
SN2017hdv,0.0642,,Y,Foundation,23:38:36.51,-11:23:29.33,,,2017-10-08,929,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1233836470112329500/,,,,
AT2018gv,0.005274,,N,Foundation,08:05:34.61,-11:26:16.30,,,2018-01-15,830,NED,,,,,,,,,,,https://www.flickr.com/photos/snimages/24865196627/,,,,
ATLAS17asj,0.046,2017yk,Y,Foundation ,09:44:31.77,-12:18:29.59,,,2017-01-26 ,1184,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1094431800121829500/,,,,
AT2018bq,0.025628,,Y,Foundation,11:05:59.83,-12:31:37.34,,,2018-01-08,837,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18ac.png,,,,
ATLAS16bwu,0.08,2016enx,Y,Foundation,01:14:22.3,-13:09:11.1,,,2016-08-01,1362,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2016enx,,,
AT2017iye,0.046385,,N,Foundation,10:07:00.81,-14:15:58.38,,,2017-12-13,863,NED,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2017iye,,,
2019gbx,0.013,,N,MCG -02-33-017 ,12:50:02.819,-14:46:00.16,12:50:04.67, -14:44:00.4,2019-05-29,331,NED,,,,12.3726,,26.85,119.76,122.73,12.64,,,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=192.511685-14.76673&filter=color&filetypes=stack&auxiliary=data&size=600&output_size=0&verbose=0&autoscale=99.500000&catlist=,,,
AT2017hyx,0.038,,Y,Foundation,04:47:09.17,-16:20:42.11,,,2017-11-11,895,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17or.png,,,,
AT2017hpj,0.037026,,Y,Foundation,23:54:20.56,-17:18:21.06,,,2017-10-24,913,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/assassin/followup/asassn-17nz.png,,,,
MASTERJ0134,0.046,,Y,Foundation,01:34:15.04,-17:48:43.4,,,2016-09-24,1308,,,,,,,,,,,,http://master.sai.msu.ru/static/OT/013415.01-174843.9.png,,,,
SN2017hoo,0.0574,,Y,Foundation,03:29:55.18,-18:17:39.51,,,2017-10-21,916,,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2017hoo,,,
Gaia17aea,0.05,2017lc,P,Foundation ,09:44:25.70,-18:32:54.02,,,2017-01-11,1199,SN lines,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2017lc,,,
ATLAS17axb,0.03,2017adj,Y,Foundation,13:43:23.25,-19:56:37.1,,,2017-01-30,1180,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1140736600193524700/,,,,
SN2017iuw,0.036,,Y,Foundation,02:33:25.12,-20:12:09.16,,,2017-12-08,868,SN lines,,,,,,,,,,11/25/19 - LRIS,,https://wis-tns.weizmann.ac.il/object/2017iuw,,,
2019vrd,0.052,,N,,08:52:22.415,-20:17:30.88,,,2019-11-26,150,SN,,,,,,,,,,,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=133.093395-20.29191&filter=color&filetypes=stack&auxiliary=data&size=600&output_size=0&verbose=0&autoscale=99.500000&catlist=,,,,
PS16ejh,0.051,2016gkt,Y,Foundation,23:59:26.18,-24:25:26.7,,,2016-09-21,1311,NED,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1235926180242526700/,,,,
AT2018eh,0.06,,N,Foundation,09:32:03.05,-24:48:56.45,,,2018-01-09,836,NED,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/object/2018eh,,,
PS16eqv,0.085, 2016hjk,Y,Foundation,02:31:43.40,-25:00:05.8,,,2016-10-13,1289,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1023143390250005800/,,,,
AT2017jym,0.040932  ,,N,Foundation,05:46:02.51 ,-25:39:06.83,,,2017-12-28,848,NED,,,,,,,,,,,https://southernstars-observatory.org/sn-sso/2018/sn2017jym.html,,,,
SN2017hhi,0.0537,,Y,PSO J222202.076-261001.298 ???? far from galaxies,22:22:01.98,-26:10:01.62,22:22:02.084,-26:10:01.41,2017-10-07,930,TNS (SN?),,,21.5 (i),,,1.40,0.21,1.42,,,,https://wis-tns.weizmann.ac.il/object/2017hhi,,,
SN2017gfl,0.077,,Y,Foundation,21:55:18.46,-26:18:46.87,,,2017-08-18,980,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1215518490261846700/,,,,
AT2016htm,0.041,,Y,Foundation,02:32:02.62,-26:39:57.29,,,2016-11-03,1268,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1023202620263957600/,,,,
ASASSN16jh,0.0389,2016fij,Y, 2dFGRS S501Z101  ,00:46:56.32,-33:47:35.59,00:46:55.53,-33:47:38.4,2016-08-25,1338,NED,,,16.133 (Skymapper),17.434 (Skym),,-9.85,-2.81,10.24,254.07,10/27/2018-SOAR,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16jh.png,http://skymapper.anu.edu.au/cone-search/requests/NSIA8SMR/,,,
ASASSN16pj,0.036,2016jdk,Y,GALEXASC J232303.16-361420.6,23:23:03.15,-36:14:20.58,23:23:03.17,-36:14:21.3,2016-12-29,1212,ATel ( galaxy lines) + TNS spectrum, ,,17.783 skym,,,0.24,-0.72,0.76,161.42,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16pj.png,http://skymapper.anu.edu.au/cone-search/requests/X6SMJZX3/,,,
AT2017foy,0.020,,Y,ESO 340- G 007  ,20:15:25.38,-37:30:43.16,20:15:25.46,-37:30:43.0,2017-07-27,1002,NED,,,16.069 skym,,,0.95,0.16,0.97,80.46,06/05/2019-SOAR,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17jl.png,"http://irsa.ipac.caltech.edu/applications/finderchart/#id=Hydra_finderchart_finder_chart&RequestClass=ServerRequest&DoSearch=true&subsize=0.08333333400000001&thumbnail_size=medium&sources=DSS,SDSS,twomass,WISE&overlay_catalog=true&catalog_by_radius=true&sdss_radius=5&twomass_radius=5&wise_radius=5&one_to_one=_none_&UserTargetWorldPt=303.85575;-37.51198888888889;EQ_J2000&SimpleTargetPanel.field.resolvedBy=nedthensimbad&dss_bands=poss1_blue,poss1_red,poss2ukstu_blue,poss2ukstu_red,poss2ukstu_ir&SDSS_bands=u,g,r,i,z&twomass_bands=j,h,k&wise_bands=1,2,3,4&projectId=finderchart&searchName=finder_chart&shortDesc=Finder%20Chart&isBookmarkAble=true&isDrillDownRoot=true&isSearchResult=true",,,
2019lzn,0.055,,N,,00:23:28.25,-37:52:00.15,,,2019-07-29,270,SN,,,,,,,,,,,,,,,
2018fnq,0.019,,N,GALEXASC J201229.67-440629.2?,20:12:30.00,-44:06:35.14,,,,,?,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18ti.png,several galaxies not so close,,,
2019qrq,0.08,,N,,01:53:52.700,-46:13:45.88,,,,,SN,,,,,,,,,,,,,,,
2019qqh,0.05,,N,WISEA J023858.59-532056.1,02:38:57.886,-53:20:55.1,02:38:58.62,-53:20:56.2,2019-09-22,215,NED,,,17.786 (i mag),,,6.57,-1.10,6.66,99.50,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-19xb.png,,,,
AT2017eve,0.031,,N,?,18:43:53.48,-56:29:29.79,,,2017-06-19,1040,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17hq.png,,,,
AT2017hdn,0.027,,Y,GALEXASC J033532.48-611650.5 ,03:35:32.56,-61:16:45.77, 03:35:32.73, -61:16:49.7,2017-10-08,929,Na D in SN,,,18.581 (i - Skym),,,1.23,-3.93,4.12,162.68,03-01-20-SOAR,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17nc.png,http://skymapper.anu.edu.au/cone-search/requests/1F114MU8/,,,
AT2017dfv,0.02,,Y,ESO 119-IG 027 ?,05:00:36.05,-62:04:13.37, 05:00:34.090,-62:03:58.2,2017-04-20,1100,NED,,,,,,-13.77,15.17,20.49,317.76,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17fg.png,http://ned.ipac.caltech.edu/dss1A2/AL/ESO_119-IG_027_NED02:I:IIIaJ:dss1.gif,"2 galaxies close by, unsure which is host",,
ASASSN16pd,0.0215,2016jab,Y,GALEXASC J070538.77-760217.9?,07:05:26.700,-76:00:33.4,,,2016-12-20,1221,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16pd.png,,,,
PS17cpm,0.072,2017dmc,Y,2MASX J10151244+0057408 ,10:15:13.50,+00:57:22.57,10:15:12.467,00:57:41.04,2017-04-24 ,1096,NED,,,18.15,,,-15.49,18.47,24.11,320.10,,https://star.pst.qub.ac.uk/sne/ps13pi/site_media/images/data/ps13pi/57867/1101513491005722400_57867.332_82666600_49_reffinder.jpeg,,,,
PS16dnp,0.056,2016eky,Y,Foundation,22:59:39.51,+02:08:59.1,,,2016-07-28,1366,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1225939511020859100/,,,,
2019suf,0.04,,N,,03:13:41.308,+02:35:47.60,,,,,SN,,,,,,,,,,,,,unsure of host,,
SN2017fgc,0.008,,Y,Foundation,01:20:14.44,+03:24:09.96,,,2017-07-11,1018,,,,,,,,,,,,https://www.flickr.com/photos/146026104@N07/35918988002,,,,
SN2017cne,0.034000,,Y,Foundation,15:08:42.93,+04:08:45.87,,,2017-03-27,1124,,,,,,,,,,,,,http://archive.stsci.edu/cgi-bin/dss_search?v=3&r=15+08+42.93&d=%2B04+08+45.9&h=8.0&w=8.0&f=gif,,,
SN2017hxo,0.062,,Y,Foundation,03:02:50.12,+05:29:06.07,,,2017-11-08,898,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1030250121052906200/,,,,
ASASSN17fd,0.025955,2017dfb,Y,Foundation,15:39:05.04,+05:34:16.93,,,2017-04-19 ,1101,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17fd.png,,,,
2018bsn,0.059,,N,Foundation,14:57:28.68,+05:50:33.10,,,2018-05-14,711,NED,,,,,,,,,,,https://www.flickr.com/photos/152958240@N05/40427940450,,,,
SN2017iln,0.078,,Y,Foundation,03:35:24.45,+06:05:33.20,,,2017-11-17,889,,,,,,,,,,,12/07/18-LRIS,http://nesssi.cacr.caltech.edu/MLS/20171122/1711221050254136355.html,,,,
SN2017glq,0.011755,,N,Foundation,02:08:28.00,+06:23:16.60,,,2017-09-03,964,,,,,,,,,,,,https://www.flickr.com/photos/snimages/37754684396/,,,,
SN2017hmf,0.0619,,Y,Foundation,21:44:39.05,+07:01:27.93,,,2017-10-19,918,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1214439061070128100/,,,,
SN2017drh,0.0055,,Y,Foundation,17:32:26.05,+07:03:47.52,,,2017-05-03,1087,NED,,,,,,,,,,7/2/17-KAST,http://jgao.pl/pgc60459.html,,,,
SN2017hpa,0.015654,,Y,Foundation,04:39:50.75,+07:03:54.90,,,2017-10-25 ,912,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/system/files/comment_files/UGC03122.jpg,,,,
PS17bii,0.07339,2017azk,N,Foundation,11:25:38.26,+07:20:00.8,,,2017-02-17,1162,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1112538261072000800/,,,,
SN2016glz,0.02,iPTF16glz,Y,Foundation,00:05:53.59,+08:25:48.58,,,2016-09-22,1310,,,,,,,,,,,,http://nesssi.cacr.caltech.edu/catalina/20160922/1609221070014133607.html,,,,
ATLAS16dzg,0.029, 2016ivt,N,Foundation,11:35:01.74,+08:28:25.5,,,2016-12-14,1227,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1113501721082825400/,,,,
SN2017cpu,0.054411,,Y,Foundation,14:07:52.37,+09:38:29.76,,,2017-04-01,1119,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17ej.png,,,,
AT2017dfq,0.02,,Y,Foundation,11:03:13.00,+11:04:40.87,,,2017-04-20,1100,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17ff.png,,,,
AT2017fnz,0.081,,Y,Foundation,22:29:42.86,+11:48:16.70,,,2017-07-18,1011,,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1222942871114817500/,,,,
SN2017gwy,0.030,,Y,Foundation,22:23:34.51,+11:51:35.9,,,2017-09-26,941,,,,,,,,,,,,https://wis-tns.weizmann.ac.il/system/files/comment_files/UGC12017.jpg,,,,
ASASSN17bd,0.034554,2017nk,Y,Foundation,15:59:18.432,+13:36:50.89,,,2017-01-23,1187,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17bd.png,,,,
ATLAS17alb,0.0279,2017ns,N,Foundation,02:49:10.36,+14:36:02.48,,,2017-01-23,1187,,,,,,,,,,,,https://www.flickr.com/photos/snimages/32508035985/,,,,
PTSS17niq,0.068, 2017ckd,P,Foundation,14:20:16.69,+15:20:29.57,,,2017-03-25,1126,NED,,,,,,,,,,,,http://ned.ipac.caltech.edu/cgi-bin/imgdata?objname=2MASX+J14201616%2B1520386&hconst=73.0&omegam=0.27&omegav=0.73&corr_z=1,,,
AT2016cor,0.049,,N,Foundation,15:44:31.20,+16:18:12.80,,,2016-05-25,1430,NED,,,,,,,,,,,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1154431221161812400/,,,,
Gaia16bba,0.034,2016fbo,N,Foundation,01:01:35.539,+17:06:04.29,,,2016-08-15,1348,,,,,,,,,,,,http://nesssi.cacr.caltech.edu/MLS/20160905/1609051160074154849.html,,,,
AT2017htb,0.026852,,Y,Foundation,22:09:38.73,+17:39:40.39,,,2017-11-02,904,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17oc.png,,,,
ASASSN16la,0.018,2016gsn,Y,Foundation,02:29:17.48,+18:05:16.33,,,2016-09-29,1303,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-16la.png,,,,
SN2017cii,0.033253,,Y,Foundation,16:33:19.80,+23:43:51.6,,,2017-03-21,1130,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17du.png,,,,
ASASSN17at,0.025,2017ln,N,Foundation,11:38:33.78,+25:23:46.86,,,2017-01-19,1191,,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17at.png,,,,
SN2017isj,0.01933,,Y,Foundation,11:10:44.56,04:50:51.11,,,2017-12-02,874,NED,,,,,,,,,,2020-03-02 - KAST,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-17qg.png,,,,
AT2018gl,0.017906,,N,Foundation,09:58:06.25,10:21:33.84,,,2018-01-13,832,NED,,,,,,,,,,,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18an.png,,,,
AT2017jgi,0.13,,Y,Foundation - 1 epoch,09:01:58.11,13:46:44.23,,,,,NED,,,,,,,,,,,,,,,
AT2017iws,0.0946,,Y,"Foundation, K2",08:42:41.63,13:58:04.07,,,2017-12-12,864,NED,,,,,,,,,,2020-03-02 - KAST,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1084241621135804000/,,,,
2018cqw,0.009843,,N,Foundation,18:17:32.21 ,19:26:40.49,,,2018-06-18,676,NED,,,,,,,,,,05/12/19-KAST,http://www.astronomy.ohio-state.edu/~assassin/followup/asassn-18na.png,,,,
AT2018ha,0.061,K2,Y,Foundation,09:11:22.99,23:51:28.45,,,2018-01-13,832,NED,,,,,,,,,,01/27/17-KAST,https://star.pst.qub.ac.uk/sne/ps13pi/psdb/candidate/1091122991235128500/,,skipped by log?,,
2018bgz,0.033927 ,,Y,Foundation,14:49:38.30,25:22:12.72,,,2018-05-08,717,NED,,,,,,,,,,,http://www.astro-photos.net/SN/UGC9544+SNAT2018bgz+SDSS.jpg,,,,
